Start Date,00:00:00,00:30:00,01:00:00,01:30:00,02:00:00,02:30:00,03:00:00,03:30:00,04:00:00,04:30:00,05:00:00,05:30:00,06:00:00,06:30:00,07:00:00,07:30:00,08:00:00,08:30:00,09:00:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,16:00:00,16:30:00,17:00:00,17:30:00,18:00:00,18:30:00,19:00:00,19:30:00,20:00:00,20:30:00,21:00:00,21:30:00,22:00:00,22:30:00,23:00:00,23:30:00
16-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90792,6.23376,14.40504,22.84776,41.51628,65.637,83.6316,96.24888,125.48484,124.722,128.115,121.87656,120.17304,123.6924,107.37324,100.35792,89.18676,79.61148,55.16316,31.48704,16.45956,7.31016,1.88604,0.0468,0,0,0,0,0,0,0,0,0,0,0
17-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82988,10.31472,28.197,52.33176,79.8876,96.1038,117.75816,147.9816,162.26496,177.5124,181.59804,149.22648,144.11124,133.5672,144.03168,121.45536,102.12228,79.82676,56.4174,34.1874,18.1116,6.3648,1.60056,0.04212,0,0,0,0,0,0,0,0,0,0,0
18-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27816,8.59144,23.21384,40.7004,74.97568,104.18616,121.70288,135.80008,154.04168,164.38032,146.67016,147.4096,154.48368,133.68368,138.81088,125.41984,93.43256,63.75616,39.01248,18.9852,6.57592,1.88656,0.47632,0,0,0,0,0,0,0,0,0,0,0,0
19-10,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4532,21.632,30.5032,61.7448,94.1304,97.4896,109.7512,101.0672,114.7224,100.6512,111.6232,107.0576,105.456,99.0288,94.3696,63.986,51.4176,35.646,28.0228,16.0056,7.2176,3.354,0.6396,0,0,0,0,0,0,0,0,0,0,0,0
20-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59588,6.89364,18.44856,32.44176,58.52808,61.2378,71.07984,99.30024,95.11164,101.30328,90.39888,118.56312,92.64528,93.38004,106.05816,111.63204,81.89064,60.64812,29.80224,12.27096,9.56592,3.58488,0.6552,0,0,0,0,0,0,0,0,0,0,0,0
21-10,0,0,0,0,0,0,0,0,0,0,0,0,0.3744,4.212,17.32536,31.62276,39.3354,44.65188,67.83192,85.16664,95.70132,127.07136,144.6588,105.4638,121.61916,120.18708,105.56208,102.14568,74.68344,66.35772,65.4264,46.22436,29.78352,14.26464,6.0606,0.69732,0.00936,0,0,0,0,0,0,0,0,0,0,0
22-10,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34152,27.57456,54.97596,84.60036,112.66164,102.90852,137.15208,169.64064,173.8152,197.6832,194.0562,181.65888,191.82852,208.76076,156.53664,134.1054,89.3412,74.93616,48.17592,25.32348,10.5768,3.81888,0.6552,0,0,0,0,0,0,0,0,0,0,0,0
23-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21996,6.83748,17.66232,32.98932,62.08488,90.91368,113.63508,126.03708,135.64044,148.84272,179.21592,189.75996,170.23032,150.75216,99.45468,113.58828,65.58552,52.5564,30.24216,14.25528,7.96536,2.64888,0.234,0,0,0,0,0,0,0,0,0,0,0,0
24-10,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03264,24.63552,44.16048,64.68228,79.8876,69.53544,110.27016,121.49748,112.33872,121.18392,152.1702,154.89864,158.2776,128.78892,130.44096,118.99368,97.94304,58.64976,34.05168,18.69192,7.98408,3.43512,0.31356,0,0,0,0,0,0,0,0,0,0,0,0
25-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97496,20.81196,56.79648,71.82396,99.69336,132.52356,139.27212,143.68068,165.70008,190.72404,181.21896,192.6288,158.15124,126.34128,181.09728,115.16544,107.172,74.35584,40.365,19.4922,12.13524,3.2526,0.20592,0,0,0,0,0,0,0,0,0,0,0,0
26-10,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58488,27.81792,46.58472,59.29092,74.28096,81.41328,80.8938,84.11364,79.80336,70.70076,79.92972,79.2792,98.18172,85.54104,86.7204,91.8216,66.17052,42.90156,35.334,19.93212,8.25084,2.34936,0.21996,0,0,0,0,0,0,0,0,0,0,0,0
27-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18872,9.82332,40.04676,71.12664,94.10544,123.58008,111.5712,119.32128,144.56988,144.0972,128.23668,155.07648,166.2102,156.09672,159.6114,113.8878,80.262,56.6982,31.92228,14.09148,3.86568,1.58184,0.0936,0,0,0,0,0,0,0,0,0,0,0,0
28-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1934,7.85772,37.21068,63.70416,73.47132,111.12192,150.96744,172.95876,196.3494,203.16816,184.30308,194.83308,160.83756,139.96944,110.682,86.42088,67.79916,49.95432,22.26276,11.9106,4.60044,2.09196,0.10296,0,0,0,0,0,0,0,0,0,0,0,0
29-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40248,4.5162,15.70608,31.11264,46.72044,63.14724,86.11668,120.92184,146.08152,182.04732,189.15624,186.62904,173.30976,142.4592,111.46824,97.79796,70.317,46.46304,26.39052,15.11172,4.20732,1.0062,0.0234,0,0,0,0,0,0,0,0,0,0,0,0
30-10,0,0,0,0,0,0,0,0,0,0,0,0,0.3744,3.82824,15.71076,30.61188,43.50528,70.16724,97.60608,96.05232,108.56196,127.5768,112.9518,98.9586,100.30644,98.57952,84.4038,69.9894,66.924,59.45004,41.13252,19.33308,9.828,3.68316,1.06236,0.03276,0,0,0,0,0,0,0,0,0,0,0,0
31-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18128,19.89832,29.0186,49.32616,55.74712,70.2988,87.11716,83.44284,93.37588,126.48636,111.1708,103.44932,99.60912,90.88404,72.60396,45.00444,24.4322,12.15864,2.3374,0.0416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.81712,25.19712,44.07624,51.06816,67.80852,101.87424,117.91728,100.89144,145.35144,157.716,162.83592,128.1384,113.84568,80.31348,74.93616,52.14456,38.5866,18.90252,5.1012,0.1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-11,0,0.01872,0,0,0,0,0,0,0,0,0,0,0,0.3744,7.1136,21.36888,63.35784,99.84546,123.87726,115.71768,166.63608,158.67072,146.49336,149.32476,163.7766,161.5536,154.2528,132.28488,97.84008,61.92576,35.68032,15.15852,3.52872,0.16848,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88604,13.9932,37.5102,63.35784,83.75328,108.52452,105.61824,109.28736,111.28104,123.07932,116.98596,87.15564,83.33208,76.7286,49.10724,37.8378,24.99588,8.1198,1.10916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37744,11.10096,23.82588,40.2714,60.23628,76.93452,107.1954,122.88744,144.46224,166.44888,146.33424,100.54512,86.74848,68.22504,61.05528,42.0732,23.41404,12.09312,1.90944,0.00468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05768,8.87796,30.97692,53.08992,70.79904,94.37688,140.74164,144.50904,158.8626,131.19444,131.61096,91.87308,63.51228,58.383,44.65188,35.5446,25.36092,10.65168,1.41804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17568,16.18032,30.05496,55.53912,91.78,109.45792,101.84096,107.99464,106.75184,124.19992,129.14512,120.20944,93.59688,69.29624,59.306,40.2532,21.43544,6.47712,1.11488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81736,10.40364,22.42656,50.70312,55.19592,68.8194,73.43856,61.96788,69.62436,70.8786,59.77296,45.94356,39.63492,36.30276,32.94252,22.37508,12.22416,4.55364,0.58968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40704,11.31156,35.03916,46.02312,65.58552,86.87952,132.80904,100.07244,111.17808,112.51656,108.58536,97.79796,86.3226,72.26388,56.49696,42.92964,19.02888,6.58476,0.64584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59108,10.79208,20.70432,37.97352,68.55264,70.96752,76.63968,71.80524,73.21392,93.67488,79.85952,64.5138,60.138,49.71096,35.90964,20.1474,8.90604,3.60828,0.34164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41792,22.02408,53.49708,77.6646,82.5786,100.02096,121.7502,117.51948,104.5278,101.1816,88.17588,71.6274,72.306,62.02404,35.51652,25.0848,20.4516,5.5458,0.95472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09568,6.32736,20.01688,32.02056,48.24664,69.6332,83.75328,87.22376,87.854,94.00664,104.62504,110.9628,86.97312,71.26392,54.00824,33.02104,19.94096,5.22392,0.33592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04212,3.4632,15.6078,35.11872,55.42524,83.27592,84.99816,93.38472,96.06168,89.40672,89.23356,84.92328,79.09668,61.0038,50.86692,36.86436,17.5266,4.9374,0.27144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50544,16.46424,46.1214,72.57744,100.7838,128.43792,146.42784,131.23188,127.71252,130.02444,130.06188,114.67404,92.32236,79.7706,61.66368,37.55232,16.67952,4.64724,0.21996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62396,6.35544,16.29108,27.19548,37.75824,42.68628,49.96836,49.82328,57.88224,52.25688,44.28684,39.36816,29.85372,23.283,16.60932,7.29144,2.14812,0.1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55025,8.64279,18.90369,31.87197,46.4373,60.42231,72.26154,84.63429,80.36964,70.07247,70.27137,68.26599,48.71763,39.03354,28.548,13.42575,3.75921,0.17082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01404,2.23704,11.49876,29.49336,47.13228,59.65128,75.56328,66.20796,59.65596,66.1284,63.38592,58.1958,61.78068,37.51488,36.39168,24.00372,11.64384,3.50532,0.13104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3744,9.48688,37.128,56.53856,81.55784,102.99536,124.89568,133.96344,141.7104,130.34216,122.47976,101.11504,92.65464,72.61696,45.39912,27.924,11.61888,2.366,0.11128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3744,3.98736,13.83408,25.28136,44.28684,59.70276,69.93792,99.8244,97.227,136.12716,123.903,83.77668,69.69456,61.34544,44.67996,25.24392,15.912,4.3056,0.19188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208,3.08776,21.27632,36.40416,62.26792,98.40168,99.9544,119.92032,123.52496,105.96352,92.89696,70.89576,79.54336,68.86256,47.77552,30.9816,12.8544,2.72792,0.09048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3744,4.73304,24.8612,43.96288,40.78776,64.30944,96.84272,94.9936,99.36576,119.79968,109.3976,88.26792,82.97848,72.21864,46.53896,29.99256,14.63176,2.77472,0.03952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3744,6.48648,29.8584,49.36464,66.91932,85.70952,99.04284,105.58548,105.09876,110.12508,108.90828,87.89508,76.5882,61.26588,36.82692,20.06784,6.60348,1.20744,0.03744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73628,11.92464,26.12376,39.97656,44.91864,49.21488,55.38312,60.92424,68.26248,81.46944,75.46032,72.60084,55.1304,34.2108,20.72304,7.34292,1.46016,0.02808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89856,9.828,33.77088,45.08712,67.12524,89.51904,74.3418,63.47484,64.69164,57.36744,55.81368,51.02136,38.06712,37.44468,23.77908,8.5644,1.72692,0.02808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17924,10.77804,22.12704,34.21548,47.97936,65.2158,79.3026,68.31396,61.9866,69.15636,69.7554,58.54212,60.59664,42.0498,24.82272,11.50344,1.81584,0.02808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80648,22.31892,42.29316,71.95032,94.79808,116.89236,129.76704,141.7104,143.17524,134.98524,127.52064,130.34736,85.86396,58.5234,35.919,13.68432,2.26044,0.02808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1564,24.6896,48.5368,74.2248,95.6904,105.5704,118.6068,129.0471,104.3848,97.7496,87.3184,68.9364,47.6008,30.134,23.1608,10.7016,1.4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00468,6.3882,16.92756,25.91316,31.52916,52.29432,68.2344,62.16444,72.16092,72.97524,79.1856,72.24516,52.05564,31.40748,20.95704,9.22896,1.08108,0.01872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51376,16.87608,42.0576,66.71808,84.4116,105.43832,113.40472,103.8492,100.05112,86.70896,71.51664,71.23688,66.18976,52.17992,33.94664,13.30992,1.84392,0.02496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06084,3.69252,16.497,33.54156,44.38512,64.4202,73.29348,79.10604,79.04052,82.07316,73.9206,71.36532,56.67948,39.42432,27.38268,10.96056,1.30572,0.00936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55376,15.43932,41.75028,68.1642,90.18828,109.49328,118.36656,112.90968,117.93132,113.3964,102.72132,81.6894,70.65396,37.82376,19.85724,7.75476,1.04364,0.02808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05616,2.86884,12.41136,32.67108,48.70476,55.95876,64.73376,69.47928,70.8318,78.77376,76.28868,64.0926,57.20832,41.71284,19.3284,5.82192,0.9126,0.01872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-12,0,0.00936,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51164,14.6952,31.06012,56.33576,75.49308,95.64516,124.96536,136.773,132.5142,128.57364,116.35416,102.0474,82.44288,50.29128,27.24696,7.50204,1.78308,0.15444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13256,8.3304,21.33612,38.12796,59.3424,78.7878,86.49576,98.20044,102.81492,97.78392,91.02132,84.27276,58.27536,39.57876,20.241,5.81256,0.65988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00936,2.98948,14.90632,28.82724,47.01008,61.22584,62.86748,62.47124,62.07604,58.43344,50.40048,40.2584,38.23664,22.74376,12.98804,5.07312,0.47632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1232,5.81256,20.241,32.28732,35.802,48.58776,55.05552,62.91792,68.05188,68.93172,55.12104,48.09636,31.005,20.50776,10.50192,3.66912,0.33696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3338,12.53304,27.5184,37.91736,43.71588,56.8386,65.89908,59.46408,55.41588,48.99024,45.20412,35.70372,19.38924,14.26932,4.64256,0.42588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2292,9.984,16.9936,25.584,39.0468,46.6648,63.1592,62.6496,67.8704,59.3164,51.506,43.3836,29.3384,16.9052,7.0564,0.6604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30656,17.71224,30.6072,63.648,74.35792,85.306,92.86056,97.77664,94.29992,79.34472,64.67032,54.98064,40.6952,19.25456,6.75064,0.94328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29636,13.83408,33.0408,46.24308,60.5592,66.55896,68.796,73.5462,69.4044,69.63372,63.99432,59.88528,41.61924,22.47336,7.23996,0.50076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7488,7.7922,18.4158,37.14516,59.88528,79.59744,87.34752,93.17412,92.2896,85.50828,70.02684,56.628,38.1654,24.78996,11.33028,3.10284,0.36972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80484,13.89024,27.61668,32.42304,45.6768,64.70568,91.20384,82.0404,63.77904,57.11472,50.52996,38.05308,22.5576,11.26476,3.75336,0.51948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50544,6.72984,12.7296,21.17232,28.7118,29.7648,29.93796,32.93784,37.8378,38.38536,42.33528,35.58204,22.58568,13.27248,4.43196,0.33228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37908,7.56756,27.67752,38.50236,44.75952,45.28368,57.66696,67.8366,73.13904,71.8146,55.15848,39.63024,30.42468,23.94288,12.91212,3.61764,0.37908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07324,17.20368,44.22132,69.53544,94.89636,113.14368,124.6752,139.26744,110.1672,93.61872,75.231,68.26248,42.85944,22.30956,8.27892,0.80028,0.01404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8424,10.69848,20.53116,35.4978,52.83252,65.01924,68.31396,69.56352,66.02076,65.50596,51.35832,42.37272,28.782,15.19128,5.18544,0.54756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60372,12.36456,27.2376,45.45684,65.33748,82.63476,99.11304,101.42028,103.60116,82.37736,80.62704,58.25664,40.30884,23.05368,8.91072,0.73944,0.01404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6318,10.37088,26.18928,40.05612,60.23628,77.34168,82.05912,77.0562,81.29628,76.2372,61.69644,38.90016,24.18624,13.23036,6.60348,0.73476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47268,5.44284,12.71088,18.84168,22.56228,26.74152,33.94872,37.69272,34.02828,27.43416,23.78844,21.16296,15.41592,8.9856,2.691,0.15912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83032,18.1532,37.2684,51.88664,66.71184,76.39112,83.06272,88.6392,87.31528,79.60784,81.49648,54.19856,35.776,19.02888,6.4116,0.58656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31508,8.50356,19.45944,31.98312,52.533,55.37376,63.76968,57.56868,53.27712,54.37692,56.86668,43.08876,30.69144,13.42692,4.99824,0.6552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06448,1.6952,7.54416,16.29368,23.58512,31.72728,37.95064,35.16448,37.94544,40.3364,40.77944,32.75688,22.9008,14.82,5.53176,0.38064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17784,5.88276,21.82284,36.89244,49.27104,59.52492,65.83824,61.62624,57.096,58.11156,52.26624,30.94416,23.30172,17.72784,6.39756,0.89388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13312,4.00088,12.05152,20.28832,26.07696,34.00384,32.54472,34.9336,32.45008,32.3024,26.62816,21.2212,15.10704,10.07136,4.10176,0.728,0.0728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4408,20.67,43.24892,46.90816,61.28148,76.44,75.18212,76.57728,68.65092,66.76592,57.08716,53.11696,34.97312,20.75528,8.26696,0.9672,0.03016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45864,7.488,19.67004,34.20612,49.21488,59.3658,68.10336,78.3432,69.88176,73.04076,57.79332,45.48492,28.58076,17.9244,6.0606,0.65988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77676,23.79312,44.11368,63.02088,78.8346,97.96644,105.83352,111.22956,103.8024,91.32552,84.50208,63.92412,43.1964,24.86016,6.3648,0.69264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45864,4.73148,14.24124,27.59796,38.59128,47.44116,52.49556,58.43448,57.60612,51.3396,44.16048,33.9066,27.34056,17.84016,7.34292,0.87048,0.00936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07956,4.9608,14.4378,30.11112,46.46304,54.20844,64.85076,59.2254,52.52364,54.405,45.85464,37.58976,28.9224,18.018,7.67052,1.09044,0.00936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42588,4.54428,15.43932,26.64792,39.3588,51.9948,54.90576,64.95372,64.0692,58.86504,57.64824,51.07752,49.06512,27.1206,11.85912,2.04516,0.10296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6318,8.97624,25.28136,40.28544,57.46572,70.72416,71.33256,73.71936,81.081,75.21228,63.60588,55.36908,42.55056,25.81956,10.56276,2.00772,0.06084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5204,23.5144,44.876,63.7208,82.7476,95.2328,100.4484,107.068,99.3408,111.2072,90.8284,67.1216,49.5872,33.5816,12.7452,1.612,0.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
