Start Date,00:00:00,00:30:00,01:00:00,01:30:00,02:00:00,02:30:00,03:00:00,03:30:00,04:00:00,04:30:00,05:00:00,05:30:00,06:00:00,06:30:00,07:00:00,07:30:00,08:00:00,08:30:00,09:00:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,16:00:00,16:30:00,17:00:00,17:30:00,18:00:00,18:30:00,19:00:00,19:30:00,20:00:00,20:30:00,21:00:00,21:30:00,22:00:00,22:30:00,23:00:00,23:30:00
14-10,0,0,0,0,0,0,0,0,0,0,0,0,0.048888889,11.14666667,74.976,189.0631111,353.0266667,485.7991111,776.4631111,1101.124444,1313.126222,1252.68,1270.28,1235.549333,1404.147556,1259.592889,960.7448889,1012.322667,906.1946667,743.9715556,657.8195556,355.1093333,275.2444444,132.3715556,79.97244444,22.63555556,1.368888889,0,0,0,0,0,0,0,0,0,0,0
15-10,0,0,0,0,0,0,0,0,0,0,0,0,0,14.476,58.872,151.448,326.524,495.616,725.076,990.836,1201.068,1242.516,1427.624,1360.964,1400.124,1394.932,1351.592,1167.452,1163.976,959.024,811.404,510.136,366.388,251.24,94.38,25.3,0.924,0,0,0,0,0,0,0,0,0,0,0
16-10,0,0,0,0,0,0,0,0,0,0,0,0,0,8.536,58.608,135.432,214.808,390.324,617.1,786.28,904.904,1179.772,1172.6,1204.5,1145.848,1129.832,1162.92,1009.492,943.536,838.508,748.484,518.628,296.032,154.748,68.728,17.732,0.44,0,0,0,0,0,0,0,0,0,0,0
17-10,0,0,0,0,0,0,0,0,0,0,0,0,0,17.204,96.976,265.1,492.008,751.08,903.54,1107.128,1391.28,1525.568,1668.92,1707.332,1402.984,1354.892,1255.76,1354.144,1141.888,960.124,750.508,530.42,321.42,170.28,59.84,15.048,0.396,0,0,0,0,0,0,0,0,0,0,0
18-10,0,0,0,0,0,0,0,0,0,0,0,0,0,12.01688889,80.77422222,218.2497778,382.6533333,704.8995556,979.528,1144.215111,1276.752889,1448.255111,1545.456,1378.950222,1385.902222,1452.410667,1256.855111,1305.059556,1179.160889,878.4257778,599.4168889,366.784,178.4933333,61.82488889,17.73688889,4.478222222,0,0,0,0,0,0,0,0,0,0,0,0
19-10,0,0,0,0,0,0,0,0,0,0,0,0,0,60.67111111,203.3777778,286.7822222,580.5066667,884.9866667,916.5688889,1031.848889,950.2044444,1078.586667,946.2933333,1049.448889,1006.524444,991.4666667,931.04,887.2355556,601.5777778,483.4133333,335.1333333,263.4622222,150.48,67.85777778,31.53333333,6.013333333,0,0,0,0,0,0,0,0,0,0,0,0
20-10,0,0,0,0,0,0,0,0,0,0,0,0,0,15.004,64.812,173.448,305.008,550.264,575.74,668.272,933.592,894.212,952.424,849.904,1114.696,871.024,877.932,997.128,1049.532,769.912,570.196,280.192,115.368,89.936,33.704,6.16,0,0,0,0,0,0,0,0,0,0,0,0
21-10,0,0,0,0,0,0,0,0,0,0,0,0,3.52,39.6,162.888,297.308,369.82,419.804,637.736,800.712,899.756,1194.688,1360.04,991.54,1143.428,1129.964,992.464,960.344,702.152,623.876,615.12,434.588,280.016,134.112,56.98,6.556,0.088,0,0,0,0,0,0,0,0,0,0,0
22-10,0,0,0,0,0,0,0,0,0,0,0,0,0,31.416,259.248,516.868,795.388,1059.212,967.516,1289.464,1594.912,1634.16,1858.56,1824.46,1707.904,1803.516,1962.708,1471.712,1260.82,839.96,704.528,452.936,238.084,99.44,35.904,6.16,0,0,0,0,0,0,0,0,0,0,0,0
23-10,0,0,0,0,0,0,0,0,0,0,0,0,0,2.068,64.284,166.056,310.156,583.704,854.744,1068.364,1184.964,1275.252,1399.376,1684.936,1784.068,1600.456,1417.328,935.044,1067.924,616.616,494.12,284.328,134.024,74.888,24.904,2.2,0,0,0,0,0,0,0,0,0,0,0,0
24-10,0,0,0,0,0,0,0,0,0,0,0,0,0,28.512,231.616,415.184,608.124,751.08,653.752,1036.728,1142.284,1056.176,1139.336,1430.66,1456.312,1488.08,1210.836,1226.368,1118.744,920.832,551.408,320.144,175.736,75.064,32.296,2.948,0,0,0,0,0,0,0,0,0,0,0,0
25-10,0,0,0,0,0,0,0,0,0,0,0,0,0,18.568,195.668,533.984,675.268,937.288,1245.948,1309.396,1350.844,1557.864,1793.132,1703.768,1811.04,1486.892,1187.824,1702.624,1082.752,1007.6,699.072,379.5,183.26,114.092,30.58,1.936,0,0,0,0,0,0,0,0,0,0,0,0
26-10,0,0,0,0,0,0,0,0,0,0,0,0,0,33.704,261.536,437.976,557.436,698.368,765.424,760.54,790.812,750.288,664.708,751.476,745.36,923.076,804.232,815.32,863.28,622.116,403.348,332.2,187.396,77.572,22.088,2.068,0,0,0,0,0,0,0,0,0,0,0,0
27-10,0,0,0,0,0,0,0,0,0,0,0,0,0,11.176,92.356,376.508,668.712,884.752,1161.864,1048.96,1121.824,1359.204,1354.76,1205.644,1457.984,1562.66,1467.576,1500.62,1070.74,754.6,533.06,300.124,132.484,36.344,14.872,0.88,0,0,0,0,0,0,0,0,0,0,0,0
28-10,0,0,0,0,0,0,0,0,0,0,0,0,0,11.22,73.876,349.844,598.928,690.756,1044.736,1419.352,1626.108,1846.02,1910.128,1732.764,1831.764,1512.148,1315.952,1040.6,812.504,637.428,469.656,209.308,111.98,43.252,19.668,0.968,0,0,0,0,0,0,0,0,0,0,0,0
29-10,0,0,0,0,0,0,0,0,0,0,0,0,0,3.784,42.46,147.664,292.512,439.252,593.692,809.644,1136.872,1373.416,1711.556,1778.392,1754.632,1629.408,1339.36,1047.992,919.468,661.1,436.832,248.116,142.076,39.556,9.46,0.22,0,0,0,0,0,0,0,0,0,0,0,0
30-10,0,0,0,0,0,0,0,0,0,0,0,0,3.52,35.992,147.708,287.804,409.024,659.692,917.664,903.056,1020.668,1199.44,1061.94,930.38,943.052,926.816,793.54,658.02,629.2,558.932,386.716,181.764,92.4,34.628,9.988,0.308,0,0,0,0,0,0,0,0,0,0,0,0
31-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.71288889,187.0782222,272.8244444,463.7502222,524.1182222,660.9288889,819.0502222,784.5053333,877.8928889,1189.188,1045.195556,972.6004444,936.496,854.4653333,682.6013333,423.1186667,229.7044444,114.312,21.97555556,0.391111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.896,236.896,414.392,480.128,637.516,957.792,1108.624,948.552,1366.552,1482.8,1530.936,1204.72,1070.344,755.084,704.528,490.248,362.78,177.716,47.96,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-11,0,0.176,0,0,0,0,0,0,0,0,0,0,0,3.52,66.88,200.904,595.672,938.718,1164.658,1087.944,1566.664,1491.776,1377.288,1403.908,1539.78,1518.88,1450.24,1243.704,919.864,582.208,335.456,142.516,33.176,1.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.732,131.56,352.66,595.672,787.424,1020.316,992.992,1027.488,1046.232,1157.156,1099.868,819.412,783.464,721.38,461.692,355.74,235.004,76.34,10.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.352,104.368,224.004,378.62,566.324,723.316,1007.82,1155.352,1358.192,1564.904,1375.792,945.296,815.584,641.432,574.024,395.56,220.132,113.696,17.952,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.944,83.468,291.236,499.136,665.632,887.304,1323.212,1358.632,1493.58,1233.452,1237.368,863.764,597.124,548.9,419.804,334.18,238.436,100.144,13.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.45511111,152.1226667,282.568,522.1626667,862.8888889,1029.091556,957.4791111,1015.334222,1003.649778,1167.691556,1214.184889,1130.174222,879.9706667,651.5031111,557.5777778,378.4488889,201.5297778,60.896,10.48177778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.488,97.812,210.848,476.696,518.936,647.02,690.448,582.604,654.588,666.38,561.968,431.948,372.636,341.308,309.716,210.364,114.928,42.812,5.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.032,106.348,329.428,432.696,616.616,816.816,1248.632,940.852,1045.264,1057.848,1020.888,919.468,811.58,679.404,531.168,403.612,178.904,61.908,6.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.164,101.464,194.656,357.016,644.512,667.216,720.544,675.092,688.336,880.704,750.816,606.54,565.4,467.368,337.612,189.42,83.732,33.924,3.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.536,207.064,502.964,730.18,776.38,940.368,1144.66,1104.884,982.74,951.28,829.004,673.42,679.8,583.132,333.916,235.84,192.28,52.14,8.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899555556,59.488,188.1928889,301.048,453.6008889,654.6711111,787.424,820.0524444,825.9777778,883.8231111,983.6542222,1043.24,817.696,670.0026667,507.7697778,310.4542222,187.4791111,49.11377778,3.158222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,32.56,146.74,330.176,521.092,782.936,799.128,877.976,903.144,840.576,838.948,798.424,743.644,573.54,478.236,346.588,164.78,46.42,2.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.752,154.792,433.62,682.352,947.54,1207.536,1376.672,1233.804,1200.716,1222.452,1222.804,1078.132,867.988,749.98,579.744,353.056,156.816,43.692,2.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.268,59.752,153.164,255.684,354.992,401.324,469.788,468.424,544.192,491.304,416.372,370.128,280.676,218.9,156.156,68.552,20.196,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.575,81.257,177.727,299.651,436.59,568.073,679.382,795.707,755.612,658.801,660.671,641.817,458.029,366.982,268.4,126.225,35.343,1.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,21.032,108.108,277.288,443.124,560.824,710.424,622.468,560.868,621.72,595.936,547.14,580.844,352.704,342.144,225.676,109.472,32.956,1.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,89.19288889,349.0666667,531.5591111,766.7831111,968.3324444,1174.232889,1259.485333,1332.32,1225.439111,1151.519111,950.6542222,871.112,682.7235556,426.8293333,262.5333333,109.2373333,22.24444444,1.046222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,37.488,130.064,237.688,416.372,561.308,657.536,938.52,914.1,1279.828,1164.9,787.644,655.248,576.752,420.068,237.336,149.6,40.48,1.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195555556,29.03022222,200.0337778,342.2613333,585.4248889,925.144,939.7422222,1127.456,1161.345778,996.2382222,873.3902222,666.5413333,747.8435556,647.4257778,449.1715556,291.28,120.8533333,25.64711111,0.850666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,44.49866667,233.7377778,413.3262222,383.4746667,604.6186667,910.4871111,893.1022222,934.208,1126.321778,1028.524444,829.8693333,780.1395556,678.9786667,437.5457778,281.9813333,137.5635556,26.08711111,0.371555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,60.984,280.72,464.112,629.156,805.816,931.172,992.684,988.108,1035.364,1023.924,826.364,720.06,576.004,346.236,188.672,62.084,11.352,0.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.324,112.112,245.608,375.848,422.312,462.704,520.696,572.792,641.784,765.952,709.456,682.572,518.32,321.64,194.832,69.036,13.728,0.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.448,92.4,317.504,423.896,631.092,841.632,698.94,596.772,608.212,539.352,524.744,479.688,357.896,352.044,223.564,80.52,16.236,0.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.292,101.332,208.032,321.684,451.088,613.14,745.58,642.268,582.78,650.188,655.82,550.396,569.712,395.34,233.376,108.152,17.072,0.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.984,209.836,397.628,676.456,891.264,1098.988,1220.032,1332.32,1346.092,1269.092,1198.912,1225.488,807.268,550.22,337.7,128.656,21.252,0.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.67555556,232.1244444,456.3288889,697.84,899.6533333,992.5422222,1115.106667,1213.263333,981.3955556,919.0133333,820.9422222,648.12,447.5288889,283.3111111,217.7511111,100.6133333,13.54222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,60.06,159.148,243.628,296.428,491.656,641.52,584.452,678.436,686.092,744.48,679.228,489.412,295.284,197.032,86.768,10.164,0.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.830222222,158.664,395.4133333,627.264,793.6133333,991.3004444,1066.198222,976.36,940.6515556,815.2124444,672.3786667,669.7484444,622.2968889,490.5804444,319.1564444,125.136,17.336,0.234666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572,34.716,155.1,315.348,417.296,605.66,689.084,743.732,743.116,771.628,694.98,670.956,532.884,370.656,257.444,103.048,12.276,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.608,145.156,392.524,640.86,847.924,1029.424,1112.848,1061.544,1108.756,1066.12,965.756,768.02,664.268,355.608,186.692,72.908,9.812,0.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528,26.972,116.688,307.164,457.908,526.108,608.608,653.224,665.94,740.608,717.244,602.58,537.856,392.172,181.72,54.736,8.58,0.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-12,0,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,14.212,138.16,292.0182222,529.6524444,709.764,899.228,1174.888,1285.9,1245.86,1208.812,1093.928,959.42,775.104,472.824,256.168,70.532,16.764,1.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.648,78.32,200.596,358.468,557.92,740.74,813.208,923.252,966.636,919.336,855.756,792.308,547.888,372.108,190.3,54.648,6.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,28.10622222,140.1448889,271.0253333,441.9751111,575.6275556,591.0617778,587.3364444,583.6208889,549.3742222,473.8506667,378.4977778,359.4897778,213.8302222,122.1097778,47.696,4.478222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.56,54.648,190.3,303.556,336.6,456.808,517.616,591.536,639.804,648.076,518.232,452.188,291.5,192.808,98.736,34.496,3.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.54,117.832,258.72,356.488,411.004,534.38,619.564,559.064,521.004,460.592,424.996,335.676,182.292,134.156,43.648,4.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.36,93.86666667,159.7688889,240.5333333,367.1066667,438.7288889,593.8044444,589.0133333,638.0977778,557.6755556,484.2444444,407.88,275.8311111,158.9377778,66.34222222,6.208888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.29244444,166.5253333,287.76,598.4,699.0915556,802.0222222,873.048,919.2675556,886.5804444,745.976,608.0115556,516.912,382.6044444,181.0257778,63.46755556,8.868444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.188,130.064,310.64,434.764,569.36,625.768,646.8,691.46,652.52,654.676,601.656,563.024,391.292,211.288,68.068,4.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04,73.26,173.14,349.228,563.024,748.352,821.216,875.996,867.68,803.924,658.372,532.4,358.82,233.068,106.524,29.172,3.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.772,130.592,259.644,304.832,429.44,608.344,857.472,771.32,599.632,536.976,475.068,357.764,212.08,105.908,35.288,4.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.752,63.272,119.68,199.056,269.94,279.84,281.468,309.672,355.74,360.888,398.024,334.532,212.344,124.784,41.668,3.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.564,71.148,260.216,361.988,420.816,425.744,542.168,637.78,687.632,675.18,518.584,372.592,286.044,225.104,121.396,34.012,3.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.492,161.744,415.756,653.752,892.188,1063.744,1172.16,1309.352,1035.76,880.176,707.3,641.784,402.952,209.748,77.836,7.524,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92,100.584,193.028,333.74,496.716,611.292,642.268,654.016,620.708,615.868,482.856,398.376,270.6,142.824,48.752,5.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.676,116.248,256.08,427.372,614.284,776.908,931.832,953.524,974.028,774.488,758.032,547.712,378.972,216.744,83.776,6.952,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,97.504,246.224,376.596,566.324,727.144,771.496,724.46,764.324,716.76,580.052,365.728,227.392,124.388,62.084,6.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.444,51.172,119.504,177.144,212.124,251.416,319.176,354.376,319.924,257.928,223.652,198.968,144.936,84.48,25.3,1.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.01155556,170.6711111,350.3866667,487.8231111,627.2053333,718.2071111,780.9315556,833.36,820.9128889,748.4497778,766.2062222,509.5591111,336.3555556,178.904,60.28,5.514666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.364,79.948,182.952,300.696,493.9,520.608,599.544,541.244,500.896,511.236,534.644,405.108,288.552,126.236,46.992,6.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606222222,15.93777778,70.928,153.1884444,221.7404444,298.2906667,356.8008889,330.6062222,356.752,379.2311111,383.3964444,307.9706667,215.3066667,139.3333333,52.008,3.578666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.672,55.308,205.172,346.852,463.232,559.636,618.992,579.392,536.8,546.348,491.392,290.928,219.076,166.672,60.148,8.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.251555556,37.61511111,113.3048889,190.7448889,245.168,319.6942222,305.976,328.4355556,305.0862222,303.6977778,250.3502222,199.5155556,142.032,94.688,38.56355556,6.844444444,0.684444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.75111111,194.3333333,406.6137778,441.0168889,576.1506667,718.6666667,706.8404444,719.9573333,645.436,627.7137778,536.7168889,499.3902222,328.8071111,195.1351111,77.72355556,9.093333333,0.283555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.312,70.4,184.932,321.596,462.704,558.14,640.288,736.56,657.008,686.708,543.356,427.636,268.708,168.52,56.98,6.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.508,223.696,414.744,592.504,741.18,921.052,995.016,1045.748,975.92,858.616,794.464,600.996,406.12,233.728,59.84,6.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.312,44.484,133.892,259.468,362.824,446.028,493.548,549.384,541.596,482.68,415.184,318.78,257.048,167.728,69.036,8.184,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748,46.64,135.74,283.096,436.832,509.652,609.708,556.82,493.812,511.5,431.112,353.408,271.92,169.4,72.116,10.252,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.004,42.724,145.156,250.536,370.04,488.84,516.208,610.676,602.36,553.432,541.992,480.216,461.296,254.98,111.496,19.228,0.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,84.392,237.688,378.752,540.276,664.928,670.648,693.088,762.3,707.124,598.004,520.564,400.048,242.748,99.308,18.876,0.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.09777778,221.0755556,421.9111111,599.0844444,777.9688889,895.3511111,944.3866667,1006.622222,933.9733333,1045.537778,853.9422222,631.0577778,466.2044444,315.7244444,119.8266667,15.15555556,0.097777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Result,0,1.085333333,0,0.185777778,0,0,0.088,130.9085556,2088.636,8363.479667,20681.35422,41905.831,79250.314,133707.9064,198551.8553,267978.7501,352637.6724,446796.2693,526688.7866,598959.416,661373.1593,701847.8867,735760.3941,745318.4897,750127.8204,729903.658,705654.0456,669195.8044,610735.1226,549612.9076,483782.1878,413533.5087,335006.6476,265923.4588,199070.487,148267.9782,101540.7653,64751.11622,33334.80211,14980.60544,5947.151222,2007.745667,466.5564444,41.70222222,0.132,0,0,0
